#Re(t)	 Im(t)	 Re(GF[0,0])	 Im(GF[0,0])	 Re(GF[0,1])	 Im(GF[0,1])	 Re(GF[0,2])	 Im(GF[0,2])	 Re(GF[0,3])	 Im(GF[0,3])	 Re(GF[0,4])	 Im(GF[0,4])	 Re(GF[0,5])	 Im(GF[0,5])	 Re(GF[0,6])	 Im(GF[0,6])	 Re(GF[0,7])	 Im(GF[0,7])	 Re(GF[0,8])	 Im(GF[0,8])	 Re(GF[1,0])	 Im(GF[1,0])	 Re(GF[1,1])	 Im(GF[1,1])	 Re(GF[1,2])	 Im(GF[1,2])	 Re(GF[1,3])	 Im(GF[1,3])	 Re(GF[1,4])	 Im(GF[1,4])	 Re(GF[1,5])	 Im(GF[1,5])	 Re(GF[1,6])	 Im(GF[1,6])	 Re(GF[1,7])	 Im(GF[1,7])	 Re(GF[1,8])	 Im(GF[1,8])	 Re(GF[2,0])	 Im(GF[2,0])	 Re(GF[2,1])	 Im(GF[2,1])	 Re(GF[2,2])	 Im(GF[2,2])	 Re(GF[2,3])	 Im(GF[2,3])	 Re(GF[2,4])	 Im(GF[2,4])	 Re(GF[2,5])	 Im(GF[2,5])	 Re(GF[2,6])	 Im(GF[2,6])	 Re(GF[2,7])	 Im(GF[2,7])	 Re(GF[2,8])	 Im(GF[2,8])	 Re(GF[3,0])	 Im(GF[3,0])	 Re(GF[3,1])	 Im(GF[3,1])	 Re(GF[3,2])	 Im(GF[3,2])	 Re(GF[3,3])	 Im(GF[3,3])	 Re(GF[3,4])	 Im(GF[3,4])	 Re(GF[3,5])	 Im(GF[3,5])	 Re(GF[3,6])	 Im(GF[3,6])	 Re(GF[3,7])	 Im(GF[3,7])	 Re(GF[3,8])	 Im(GF[3,8])	 Re(GF[4,0])	 Im(GF[4,0])	 Re(GF[4,1])	 Im(GF[4,1])	 Re(GF[4,2])	 Im(GF[4,2])	 Re(GF[4,3])	 Im(GF[4,3])	 Re(GF[4,4])	 Im(GF[4,4])	 Re(GF[4,5])	 Im(GF[4,5])	 Re(GF[4,6])	 Im(GF[4,6])	 Re(GF[4,7])	 Im(GF[4,7])	 Re(GF[4,8])	 Im(GF[4,8])	 Re(GF[5,0])	 Im(GF[5,0])	 Re(GF[5,1])	 Im(GF[5,1])	 Re(GF[5,2])	 Im(GF[5,2])	 Re(GF[5,3])	 Im(GF[5,3])	 Re(GF[5,4])	 Im(GF[5,4])	 Re(GF[5,5])	 Im(GF[5,5])	 Re(GF[5,6])	 Im(GF[5,6])	 Re(GF[5,7])	 Im(GF[5,7])	 Re(GF[5,8])	 Im(GF[5,8])	 Re(GF[6,0])	 Im(GF[6,0])	 Re(GF[6,1])	 Im(GF[6,1])	 Re(GF[6,2])	 Im(GF[6,2])	 Re(GF[6,3])	 Im(GF[6,3])	 Re(GF[6,4])	 Im(GF[6,4])	 Re(GF[6,5])	 Im(GF[6,5])	 Re(GF[6,6])	 Im(GF[6,6])	 Re(GF[6,7])	 Im(GF[6,7])	 Re(GF[6,8])	 Im(GF[6,8])	 Re(GF[7,0])	 Im(GF[7,0])	 Re(GF[7,1])	 Im(GF[7,1])	 Re(GF[7,2])	 Im(GF[7,2])	 Re(GF[7,3])	 Im(GF[7,3])	 Re(GF[7,4])	 Im(GF[7,4])	 Re(GF[7,5])	 Im(GF[7,5])	 Re(GF[7,6])	 Im(GF[7,6])	 Re(GF[7,7])	 Im(GF[7,7])	 Re(GF[7,8])	 Im(GF[7,8])	 Re(GF[8,0])	 Im(GF[8,0])	 Re(GF[8,1])	 Im(GF[8,1])	 Re(GF[8,2])	 Im(GF[8,2])	 Re(GF[8,3])	 Im(GF[8,3])	 Re(GF[8,4])	 Im(GF[8,4])	 Re(GF[8,5])	 Im(GF[8,5])	 Re(GF[8,6])	 Im(GF[8,6])	 Re(GF[8,7])	 Im(GF[8,7])	 Re(GF[8,8])	 Im(GF[8,8])
0.840841	0.000000	 -0.068793 	 0.000000	 0.034202 	 0.001229	 0.034224 	 -0.000154	 0.034202 	 0.001229	 -0.016998 	 0.000000	 -0.016984 	 -0.000741	 0.034224 	 -0.000154	 -0.016984 	 -0.000741	 -0.016998 	 0.000000	 0.034202 	 0.001229	 -0.068793 	 0.000000	 0.034202 	 0.001229	 -0.016952 	 0.001274	 0.034202 	 -0.001229	 -0.016952 	 0.001274	 -0.016984 	 -0.000741	 0.034224 	 0.000154	 -0.016984 	 -0.000741	 0.034224 	 -0.000154	 0.034202 	 0.001229	 -0.068793 	 0.000000	 -0.016984 	 -0.000741	 -0.016998 	 0.000000	 0.034202 	 0.001229	 -0.016998 	 0.000000	 -0.016984 	 -0.000741	 0.034224 	 -0.000154	 0.034202 	 0.001229	 -0.016952 	 0.001274	 -0.016984 	 -0.000741	 -0.068793 	 0.000000	 0.034202 	 -0.001229	 0.034224 	 0.000154	 0.034202 	 0.001229	 -0.016952 	 0.001274	 -0.016984 	 -0.000741	 -0.016998 	 0.000000	 0.034202 	 -0.001229	 -0.016998 	 0.000000	 0.034202 	 -0.001229	 -0.068793 	 0.000000	 0.034202 	 -0.001229	 -0.016998 	 0.000000	 0.034202 	 -0.001229	 -0.016998 	 0.000000	 -0.016984 	 -0.000741	 -0.016952 	 0.001274	 0.034202 	 0.001229	 0.034224 	 0.000154	 0.034202 	 -0.001229	 -0.068793 	 0.000000	 -0.016984 	 -0.000741	 -0.016952 	 0.001274	 0.034202 	 0.001229	 0.034224 	 -0.000154	 -0.016984 	 -0.000741	 -0.016998 	 0.000000	 0.034202 	 0.001229	 -0.016998 	 0.000000	 -0.016984 	 -0.000741	 -0.068793 	 0.000000	 0.034202 	 0.001229	 0.034224 	 -0.000154	 -0.016984 	 -0.000741	 0.034224 	 0.000154	 -0.016984 	 -0.000741	 -0.016952 	 0.001274	 0.034202 	 -0.001229	 -0.016952 	 0.001274	 0.034202 	 0.001229	 -0.068793 	 0.000000	 0.034202 	 0.001229	 -0.016998 	 0.000000	 -0.016984 	 -0.000741	 0.034224 	 -0.000154	 -0.016984 	 -0.000741	 -0.016998 	 0.000000	 0.034202 	 0.001229	 0.034224 	 -0.000154	 0.034202 	 0.001229	 -0.068793 	 0.000000
0.852853	0.000000	 -0.067052 	 0.000000	 0.033338 	 0.001210	 0.033360 	 -0.000163	 0.033338 	 0.001210	 -0.016568 	 0.000000	 -0.016554 	 -0.000735	 0.033360 	 -0.000163	 -0.016554 	 -0.000735	 -0.016568 	 0.000000	 0.033338 	 0.001210	 -0.067052 	 0.000000	 0.033338 	 0.001210	 -0.016523 	 0.001254	 0.033338 	 -0.001210	 -0.016523 	 0.001254	 -0.016554 	 -0.000735	 0.033360 	 0.000163	 -0.016554 	 -0.000735	 0.033360 	 -0.000163	 0.033338 	 0.001210	 -0.067052 	 0.000000	 -0.016554 	 -0.000735	 -0.016568 	 0.000000	 0.033338 	 0.001210	 -0.016568 	 0.000000	 -0.016554 	 -0.000735	 0.033360 	 -0.000163	 0.033338 	 0.001210	 -0.016523 	 0.001254	 -0.016554 	 -0.000735	 -0.067052 	 0.000000	 0.033338 	 -0.001210	 0.033360 	 0.000163	 0.033338 	 0.001210	 -0.016523 	 0.001254	 -0.016554 	 -0.000735	 -0.016568 	 0.000000	 0.033338 	 -0.001210	 -0.016568 	 0.000000	 0.033338 	 -0.001210	 -0.067052 	 0.000000	 0.033338 	 -0.001210	 -0.016568 	 0.000000	 0.033338 	 -0.001210	 -0.016568 	 0.000000	 -0.016554 	 -0.000735	 -0.016523 	 0.001254	 0.033338 	 0.001210	 0.033360 	 0.000163	 0.033338 	 -0.001210	 -0.067052 	 0.000000	 -0.016554 	 -0.000735	 -0.016523 	 0.001254	 0.033338 	 0.001210	 0.033360 	 -0.000163	 -0.016554 	 -0.000735	 -0.016568 	 0.000000	 0.033338 	 0.001210	 -0.016568 	 0.000000	 -0.016554 	 -0.000735	 -0.067052 	 0.000000	 0.033338 	 0.001210	 0.033360 	 -0.000163	 -0.016554 	 -0.000735	 0.033360 	 0.000163	 -0.016554 	 -0.000735	 -0.016523 	 0.001254	 0.033338 	 -0.001210	 -0.016523 	 0.001254	 0.033338 	 0.001210	 -0.067052 	 0.000000	 0.033338 	 0.001210	 -0.016568 	 0.000000	 -0.016554 	 -0.000735	 0.033360 	 -0.000163	 -0.016554 	 -0.000735	 -0.016568 	 0.000000	 0.033338 	 0.001210	 0.033360 	 -0.000163	 0.033338 	 0.001210	 -0.067052 	 0.000000
0.864865	0.000000	 -0.065357 	 0.000000	 0.032497 	 0.001192	 0.032518 	 -0.000170	 0.032497 	 0.001192	 -0.016150 	 0.000000	 -0.016135 	 -0.000728	 0.032518 	 -0.000170	 -0.016135 	 -0.000728	 -0.016150 	 0.000000	 0.032497 	 0.001192	 -0.065357 	 0.000000	 0.032497 	 0.001192	 -0.016104 	 0.001235	 0.032497 	 -0.001192	 -0.016104 	 0.001235	 -0.016135 	 -0.000728	 0.032518 	 0.000170	 -0.016135 	 -0.000728	 0.032518 	 -0.000170	 0.032497 	 0.001192	 -0.065357 	 0.000000	 -0.016135 	 -0.000728	 -0.016150 	 0.000000	 0.032497 	 0.001192	 -0.016150 	 0.000000	 -0.016135 	 -0.000728	 0.032518 	 -0.000170	 0.032497 	 0.001192	 -0.016104 	 0.001235	 -0.016135 	 -0.000728	 -0.065357 	 0.000000	 0.032497 	 -0.001192	 0.032518 	 0.000170	 0.032497 	 0.001192	 -0.016104 	 0.001235	 -0.016135 	 -0.000728	 -0.016150 	 0.000000	 0.032497 	 -0.001192	 -0.016150 	 0.000000	 0.032497 	 -0.001192	 -0.065357 	 0.000000	 0.032497 	 -0.001192	 -0.016150 	 0.000000	 0.032497 	 -0.001192	 -0.016150 	 0.000000	 -0.016135 	 -0.000728	 -0.016104 	 0.001235	 0.032497 	 0.001192	 0.032518 	 0.000170	 0.032497 	 -0.001192	 -0.065357 	 0.000000	 -0.016135 	 -0.000728	 -0.016104 	 0.001235	 0.032497 	 0.001192	 0.032518 	 -0.000170	 -0.016135 	 -0.000728	 -0.016150 	 0.000000	 0.032497 	 0.001192	 -0.016150 	 0.000000	 -0.016135 	 -0.000728	 -0.065357 	 0.000000	 0.032497 	 0.001192	 0.032518 	 -0.000170	 -0.016135 	 -0.000728	 0.032518 	 0.000170	 -0.016135 	 -0.000728	 -0.016104 	 0.001235	 0.032497 	 -0.001192	 -0.016104 	 0.001235	 0.032497 	 0.001192	 -0.065357 	 0.000000	 0.032497 	 0.001192	 -0.016150 	 0.000000	 -0.016135 	 -0.000728	 0.032518 	 -0.000170	 -0.016135 	 -0.000728	 -0.016150 	 0.000000	 0.032497 	 0.001192	 0.032518 	 -0.000170	 0.032497 	 0.001192	 -0.065357 	 0.000000
0.876877	0.000000	 -0.063705 	 0.000000	 0.031677 	 0.001173	 0.031698 	 -0.000178	 0.031677 	 0.001173	 -0.015742 	 0.000000	 -0.015727 	 -0.000722	 0.031698 	 -0.000178	 -0.015727 	 -0.000722	 -0.015742 	 -0.000000	 0.031677 	 0.001173	 -0.063705 	 0.000000	 0.031677 	 0.001173	 -0.015697 	 0.001215	 0.031677 	 -0.001173	 -0.015697 	 0.001215	 -0.015727 	 -0.000722	 0.031698 	 0.000178	 -0.015727 	 -0.000722	 0.031698 	 -0.000178	 0.031677 	 0.001173	 -0.063705 	 0.000000	 -0.015727 	 -0.000722	 -0.015742 	 0.000000	 0.031677 	 0.001173	 -0.015742 	 -0.000000	 -0.015727 	 -0.000722	 0.031698 	 -0.000178	 0.031677 	 0.001173	 -0.015697 	 0.001215	 -0.015727 	 -0.000722	 -0.063705 	 0.000000	 0.031677 	 -0.001173	 0.031698 	 0.000178	 0.031677 	 0.001173	 -0.015697 	 0.001215	 -0.015727 	 -0.000722	 -0.015742 	 0.000000	 0.031677 	 -0.001173	 -0.015742 	 0.000000	 0.031677 	 -0.001173	 -0.063705 	 0.000000	 0.031677 	 -0.001173	 -0.015742 	 0.000000	 0.031677 	 -0.001173	 -0.015742 	 0.000000	 -0.015727 	 -0.000722	 -0.015697 	 0.001215	 0.031677 	 0.001173	 0.031698 	 0.000178	 0.031677 	 -0.001173	 -0.063705 	 0.000000	 -0.015727 	 -0.000722	 -0.015697 	 0.001215	 0.031677 	 0.001173	 0.031698 	 -0.000178	 -0.015727 	 -0.000722	 -0.015742 	 -0.000000	 0.031677 	 0.001173	 -0.015742 	 0.000000	 -0.015727 	 -0.000722	 -0.063705 	 0.000000	 0.031677 	 0.001173	 0.031698 	 -0.000178	 -0.015727 	 -0.000722	 0.031698 	 0.000178	 -0.015727 	 -0.000722	 -0.015697 	 0.001215	 0.031677 	 -0.001173	 -0.015697 	 0.001215	 0.031677 	 0.001173	 -0.063705 	 0.000000	 0.031677 	 0.001173	 -0.015742 	 -0.000000	 -0.015727 	 -0.000722	 0.031698 	 -0.000178	 -0.015727 	 -0.000722	 -0.015742 	 0.000000	 0.031677 	 0.001173	 0.031698 	 -0.000178	 0.031677 	 0.001173	 -0.063705 	 0.000000
0.888889	0.000000	 -0.062097 	 0.000000	 0.030878 	 0.001155	 0.030899 	 -0.000184	 0.030878 	 0.001155	 -0.015345 	 -0.000000	 -0.015330 	 -0.000715	 0.030899 	 -0.000184	 -0.015330 	 -0.000715	 -0.015345 	 -0.000000	 0.030878 	 0.001155	 -0.062097 	 0.000000	 0.030878 	 0.001155	 -0.015300 	 0.001196	 0.030878 	 -0.001155	 -0.015300 	 0.001196	 -0.015330 	 -0.000715	 0.030899 	 0.000185	 -0.015330 	 -0.000715	 0.030899 	 -0.000184	 0.030878 	 0.001155	 -0.062097 	 0.000000	 -0.015330 	 -0.000715	 -0.015345 	 -0.000000	 0.030878 	 0.001155	 -0.015345 	 -0.000000	 -0.015330 	 -0.000715	 0.030899 	 -0.000184	 0.030878 	 0.001155	 -0.015300 	 0.001196	 -0.015330 	 -0.000715	 -0.062097 	 0.000000	 0.030878 	 -0.001155	 0.030899 	 0.000185	 0.030878 	 0.001155	 -0.015300 	 0.001196	 -0.015330 	 -0.000715	 -0.015345 	 -0.000000	 0.030878 	 -0.001155	 -0.015345 	 -0.000000	 0.030878 	 -0.001155	 -0.062097 	 0.000000	 0.030878 	 -0.001155	 -0.015345 	 -0.000000	 0.030878 	 -0.001155	 -0.015345 	 -0.000000	 -0.015330 	 -0.000715	 -0.015300 	 0.001196	 0.030878 	 0.001155	 0.030899 	 0.000185	 0.030878 	 -0.001155	 -0.062097 	 0.000000	 -0.015330 	 -0.000715	 -0.015300 	 0.001196	 0.030878 	 0.001155	 0.030899 	 -0.000184	 -0.015330 	 -0.000715	 -0.015345 	 -0.000000	 0.030878 	 0.001155	 -0.015345 	 -0.000000	 -0.015330 	 -0.000715	 -0.062097 	 0.000000	 0.030878 	 0.001155	 0.030899 	 -0.000184	 -0.015330 	 -0.000715	 0.030899 	 0.000185	 -0.015330 	 -0.000715	 -0.015300 	 0.001196	 0.030878 	 -0.001155	 -0.015300 	 0.001196	 0.030878 	 0.001155	 -0.062097 	 0.000000	 0.030878 	 0.001155	 -0.015345 	 -0.000000	 -0.015330 	 -0.000715	 0.030899 	 -0.000184	 -0.015330 	 -0.000715	 -0.015345 	 -0.000000	 0.030878 	 0.001155	 0.030899 	 -0.000184	 0.030878 	 0.001155	 -0.062097 	 0.000000
0.900901	0.000000	 -0.060530 	 0.000000	 0.030100 	 0.001137	 0.030121 	 -0.000191	 0.030100 	 0.001137	 -0.014958 	 -0.000000	 -0.014943 	 -0.000708	 0.030121 	 -0.000191	 -0.014943 	 -0.000708	 -0.014958 	 -0.000000	 0.030100 	 0.001137	 -0.060530 	 0.000000	 0.030100 	 0.001137	 -0.014913 	 0.001177	 0.030100 	 -0.001137	 -0.014913 	 0.001177	 -0.014943 	 -0.000708	 0.030121 	 0.000191	 -0.014943 	 -0.000708	 0.030121 	 -0.000191	 0.030100 	 0.001137	 -0.060530 	 0.000000	 -0.014943 	 -0.000708	 -0.014958 	 -0.000000	 0.030100 	 0.001137	 -0.014958 	 -0.000000	 -0.014943 	 -0.000708	 0.030121 	 -0.000191	 0.030100 	 0.001137	 -0.014913 	 0.001177	 -0.014943 	 -0.000708	 -0.060530 	 0.000000	 0.030100 	 -0.001137	 0.030121 	 0.000191	 0.030100 	 0.001137	 -0.014913 	 0.001177	 -0.014943 	 -0.000708	 -0.014958 	 -0.000000	 0.030100 	 -0.001137	 -0.014958 	 -0.000000	 0.030100 	 -0.001137	 -0.060530 	 0.000000	 0.030100 	 -0.001137	 -0.014958 	 -0.000000	 0.030100 	 -0.001137	 -0.014958 	 -0.000000	 -0.014943 	 -0.000708	 -0.014913 	 0.001177	 0.030100 	 0.001137	 0.030121 	 0.000191	 0.030100 	 -0.001137	 -0.060530 	 0.000000	 -0.014943 	 -0.000708	 -0.014913 	 0.001177	 0.030100 	 0.001137	 0.030121 	 -0.000191	 -0.014943 	 -0.000708	 -0.014958 	 -0.000000	 0.030100 	 0.001137	 -0.014958 	 -0.000000	 -0.014943 	 -0.000708	 -0.060530 	 0.000000	 0.030100 	 0.001137	 0.030121 	 -0.000191	 -0.014943 	 -0.000708	 0.030121 	 0.000191	 -0.014943 	 -0.000708	 -0.014913 	 0.001177	 0.030100 	 -0.001137	 -0.014913 	 0.001177	 0.030100 	 0.001137	 -0.060530 	 0.000000	 0.030100 	 0.001137	 -0.014958 	 -0.000000	 -0.014943 	 -0.000708	 0.030121 	 -0.000191	 -0.014943 	 -0.000708	 -0.014958 	 -0.000000	 0.030100 	 0.001137	 0.030121 	 -0.000191	 0.030100 	 0.001137	 -0.060530 	 0.000000
0.912913	0.000000	 -0.059004 	 0.000000	 0.029342 	 0.001119	 0.029362 	 -0.000197	 0.029342 	 0.001119	 -0.014581 	 -0.000000	 -0.014566 	 -0.000701	 0.029362 	 -0.000197	 -0.014566 	 -0.000701	 -0.014581 	 -0.000000	 0.029342 	 0.001119	 -0.059004 	 0.000000	 0.029342 	 0.001119	 -0.014536 	 0.001159	 0.029342 	 -0.001119	 -0.014536 	 0.001159	 -0.014566 	 -0.000701	 0.029363 	 0.000197	 -0.014566 	 -0.000701	 0.029362 	 -0.000197	 0.029342 	 0.001119	 -0.059004 	 0.000000	 -0.014566 	 -0.000701	 -0.014581 	 -0.000000	 0.029342 	 0.001119	 -0.014581 	 -0.000000	 -0.014566 	 -0.000701	 0.029362 	 -0.000197	 0.029342 	 0.001119	 -0.014536 	 0.001159	 -0.014566 	 -0.000701	 -0.059004 	 0.000000	 0.029342 	 -0.001119	 0.029363 	 0.000197	 0.029342 	 0.001119	 -0.014536 	 0.001159	 -0.014566 	 -0.000701	 -0.014581 	 -0.000000	 0.029342 	 -0.001119	 -0.014581 	 -0.000000	 0.029342 	 -0.001119	 -0.059004 	 0.000000	 0.029342 	 -0.001119	 -0.014581 	 -0.000000	 0.029342 	 -0.001119	 -0.014581 	 -0.000000	 -0.014566 	 -0.000701	 -0.014536 	 0.001159	 0.029342 	 0.001119	 0.029363 	 0.000197	 0.029342 	 -0.001119	 -0.059004 	 0.000000	 -0.014566 	 -0.000701	 -0.014536 	 0.001159	 0.029342 	 0.001119	 0.029362 	 -0.000197	 -0.014566 	 -0.000701	 -0.014581 	 -0.000000	 0.029342 	 0.001119	 -0.014581 	 -0.000000	 -0.014566 	 -0.000701	 -0.059004 	 0.000000	 0.029342 	 0.001119	 0.029362 	 -0.000197	 -0.014566 	 -0.000701	 0.029363 	 0.000197	 -0.014566 	 -0.000701	 -0.014536 	 0.001159	 0.029342 	 -0.001119	 -0.014536 	 0.001159	 0.029342 	 0.001119	 -0.059004 	 0.000000	 0.029342 	 0.001119	 -0.014581 	 -0.000000	 -0.014566 	 -0.000701	 0.029362 	 -0.000197	 -0.014566 	 -0.000701	 -0.014581 	 -0.000000	 0.029342 	 0.001119	 0.029362 	 -0.000197	 0.029342 	 0.001119	 -0.059004 	 0.000000
0.924925	0.000000	 -0.057518 	 0.000000	 0.028603 	 0.001101	 0.028623 	 -0.000202	 0.028603 	 0.001101	 -0.014213 	 -0.000000	 -0.014198 	 -0.000694	 0.028623 	 -0.000202	 -0.014198 	 -0.000694	 -0.014213 	 -0.000000	 0.028603 	 0.001101	 -0.057518 	 0.000000	 0.028603 	 0.001101	 -0.014169 	 0.001140	 0.028603 	 -0.001101	 -0.014169 	 0.001140	 -0.014198 	 -0.000694	 0.028624 	 0.000202	 -0.014198 	 -0.000694	 0.028623 	 -0.000202	 0.028603 	 0.001101	 -0.057518 	 0.000000	 -0.014198 	 -0.000694	 -0.014213 	 -0.000000	 0.028603 	 0.001101	 -0.014213 	 -0.000000	 -0.014198 	 -0.000694	 0.028623 	 -0.000202	 0.028603 	 0.001101	 -0.014169 	 0.001140	 -0.014198 	 -0.000694	 -0.057518 	 0.000000	 0.028603 	 -0.001101	 0.028624 	 0.000202	 0.028603 	 0.001101	 -0.014169 	 0.001140	 -0.014198 	 -0.000694	 -0.014213 	 -0.000000	 0.028603 	 -0.001101	 -0.014213 	 -0.000000	 0.028603 	 -0.001101	 -0.057518 	 0.000000	 0.028603 	 -0.001101	 -0.014213 	 -0.000000	 0.028603 	 -0.001101	 -0.014213 	 -0.000000	 -0.014198 	 -0.000694	 -0.014169 	 0.001140	 0.028603 	 0.001101	 0.028624 	 0.000202	 0.028603 	 -0.001101	 -0.057518 	 0.000000	 -0.014198 	 -0.000694	 -0.014169 	 0.001140	 0.028603 	 0.001101	 0.028623 	 -0.000202	 -0.014198 	 -0.000694	 -0.014213 	 -0.000000	 0.028603 	 0.001101	 -0.014213 	 -0.000000	 -0.014198 	 -0.000694	 -0.057518 	 0.000000	 0.028603 	 0.001101	 0.028623 	 -0.000202	 -0.014198 	 -0.000694	 0.028624 	 0.000202	 -0.014198 	 -0.000694	 -0.014169 	 0.001140	 0.028603 	 -0.001101	 -0.014169 	 0.001140	 0.028603 	 0.001101	 -0.057518 	 0.000000	 0.028603 	 0.001101	 -0.014213 	 -0.000000	 -0.014198 	 -0.000694	 0.028623 	 -0.000202	 -0.014198 	 -0.000694	 -0.014213 	 -0.000000	 0.028603 	 0.001101	 0.028623 	 -0.000202	 0.028603 	 0.001101	 -0.057518 	 0.000000
0.936937	0.000000	 -0.056069 	 0.000000	 0.027883 	 0.001084	 0.027903 	 -0.000207	 0.027883 	 0.001084	 -0.013855 	 -0.000000	 -0.013840 	 -0.000687	 0.027903 	 -0.000207	 -0.013840 	 -0.000687	 -0.013855 	 -0.000000	 0.027883 	 0.001084	 -0.056069 	 0.000000	 0.027883 	 0.001084	 -0.013812 	 0.001122	 0.027883 	 -0.001084	 -0.013812 	 0.001122	 -0.013840 	 -0.000687	 0.027904 	 0.000208	 -0.013840 	 -0.000687	 0.027903 	 -0.000207	 0.027883 	 0.001084	 -0.056069 	 0.000000	 -0.013840 	 -0.000687	 -0.013855 	 -0.000000	 0.027883 	 0.001084	 -0.013855 	 -0.000000	 -0.013840 	 -0.000687	 0.027903 	 -0.000207	 0.027883 	 0.001084	 -0.013812 	 0.001122	 -0.013840 	 -0.000687	 -0.056069 	 0.000000	 0.027883 	 -0.001084	 0.027904 	 0.000208	 0.027883 	 0.001084	 -0.013812 	 0.001122	 -0.013840 	 -0.000687	 -0.013855 	 -0.000000	 0.027883 	 -0.001084	 -0.013855 	 -0.000000	 0.027883 	 -0.001084	 -0.056069 	 0.000000	 0.027883 	 -0.001084	 -0.013855 	 -0.000000	 0.027883 	 -0.001084	 -0.013855 	 -0.000000	 -0.013840 	 -0.000687	 -0.013812 	 0.001122	 0.027883 	 0.001084	 0.027904 	 0.000208	 0.027883 	 -0.001084	 -0.056069 	 0.000000	 -0.013840 	 -0.000687	 -0.013812 	 0.001122	 0.027883 	 0.001084	 0.027903 	 -0.000207	 -0.013840 	 -0.000687	 -0.013855 	 -0.000000	 0.027883 	 0.001084	 -0.013855 	 -0.000000	 -0.013840 	 -0.000687	 -0.056069 	 0.000000	 0.027883 	 0.001084	 0.027903 	 -0.000207	 -0.013840 	 -0.000687	 0.027904 	 0.000208	 -0.013840 	 -0.000687	 -0.013812 	 0.001122	 0.027883 	 -0.001084	 -0.013812 	 0.001122	 0.027883 	 0.001084	 -0.056069 	 0.000000	 0.027883 	 0.001084	 -0.013855 	 -0.000000	 -0.013840 	 -0.000687	 0.027903 	 -0.000207	 -0.013840 	 -0.000687	 -0.013855 	 -0.000000	 0.027883 	 0.001084	 0.027903 	 -0.000207	 0.027883 	 0.001084	 -0.056069 	 0.000000
0.948949	0.000000	 -0.054657 	 0.000000	 0.027182 	 0.001067	 0.027202 	 -0.000212	 0.027182 	 0.001067	 -0.013507 	 -0.000000	 -0.013491 	 -0.000680	 0.027202 	 -0.000212	 -0.013491 	 -0.000680	 -0.013507 	 -0.000000	 0.027182 	 0.001067	 -0.054657 	 0.000000	 0.027182 	 0.001067	 -0.013463 	 0.001104	 0.027182 	 -0.001067	 -0.013463 	 0.001104	 -0.013491 	 -0.000680	 0.027202 	 0.000212	 -0.013491 	 -0.000680	 0.027202 	 -0.000212	 0.027182 	 0.001067	 -0.054657 	 0.000000	 -0.013491 	 -0.000680	 -0.013507 	 -0.000000	 0.027182 	 0.001067	 -0.013507 	 -0.000000	 -0.013491 	 -0.000680	 0.027202 	 -0.000212	 0.027182 	 0.001067	 -0.013463 	 0.001104	 -0.013491 	 -0.000680	 -0.054657 	 0.000000	 0.027182 	 -0.001067	 0.027202 	 0.000212	 0.027182 	 0.001067	 -0.013463 	 0.001104	 -0.013491 	 -0.000680	 -0.013507 	 -0.000000	 0.027182 	 -0.001067	 -0.013507 	 -0.000000	 0.027182 	 -0.001067	 -0.054657 	 0.000000	 0.027182 	 -0.001067	 -0.013507 	 -0.000000	 0.027182 	 -0.001067	 -0.013507 	 -0.000000	 -0.013491 	 -0.000680	 -0.013463 	 0.001104	 0.027182 	 0.001067	 0.027202 	 0.000212	 0.027182 	 -0.001067	 -0.054657 	 0.000000	 -0.013491 	 -0.000680	 -0.013463 	 0.001104	 0.027182 	 0.001067	 0.027202 	 -0.000212	 -0.013491 	 -0.000680	 -0.013507 	 -0.000000	 0.027182 	 0.001067	 -0.013507 	 -0.000000	 -0.013491 	 -0.000680	 -0.054657 	 0.000000	 0.027182 	 0.001067	 0.027202 	 -0.000212	 -0.013491 	 -0.000680	 0.027202 	 0.000212	 -0.013491 	 -0.000680	 -0.013463 	 0.001104	 0.027182 	 -0.001067	 -0.013463 	 0.001104	 0.027182 	 0.001067	 -0.054657 	 0.000000	 0.027182 	 0.001067	 -0.013507 	 -0.000000	 -0.013491 	 -0.000680	 0.027202 	 -0.000212	 -0.013491 	 -0.000680	 -0.013507 	 -0.000000	 0.027182 	 0.001067	 0.027202 	 -0.000212	 0.027182 	 0.001067	 -0.054657 	 0.000000
