#Re(t)	 Im(t)	 Re(GF[0,0])	 Im(GF[0,0])	 Re(GF[0,1])	 Im(GF[0,1])	 Re(GF[0,2])	 Im(GF[0,2])	 Re(GF[0,3])	 Im(GF[0,3])	 Re(GF[0,4])	 Im(GF[0,4])	 Re(GF[0,5])	 Im(GF[0,5])	 Re(GF[0,6])	 Im(GF[0,6])	 Re(GF[0,7])	 Im(GF[0,7])	 Re(GF[0,8])	 Im(GF[0,8])	 Re(GF[1,0])	 Im(GF[1,0])	 Re(GF[1,1])	 Im(GF[1,1])	 Re(GF[1,2])	 Im(GF[1,2])	 Re(GF[1,3])	 Im(GF[1,3])	 Re(GF[1,4])	 Im(GF[1,4])	 Re(GF[1,5])	 Im(GF[1,5])	 Re(GF[1,6])	 Im(GF[1,6])	 Re(GF[1,7])	 Im(GF[1,7])	 Re(GF[1,8])	 Im(GF[1,8])	 Re(GF[2,0])	 Im(GF[2,0])	 Re(GF[2,1])	 Im(GF[2,1])	 Re(GF[2,2])	 Im(GF[2,2])	 Re(GF[2,3])	 Im(GF[2,3])	 Re(GF[2,4])	 Im(GF[2,4])	 Re(GF[2,5])	 Im(GF[2,5])	 Re(GF[2,6])	 Im(GF[2,6])	 Re(GF[2,7])	 Im(GF[2,7])	 Re(GF[2,8])	 Im(GF[2,8])	 Re(GF[3,0])	 Im(GF[3,0])	 Re(GF[3,1])	 Im(GF[3,1])	 Re(GF[3,2])	 Im(GF[3,2])	 Re(GF[3,3])	 Im(GF[3,3])	 Re(GF[3,4])	 Im(GF[3,4])	 Re(GF[3,5])	 Im(GF[3,5])	 Re(GF[3,6])	 Im(GF[3,6])	 Re(GF[3,7])	 Im(GF[3,7])	 Re(GF[3,8])	 Im(GF[3,8])	 Re(GF[4,0])	 Im(GF[4,0])	 Re(GF[4,1])	 Im(GF[4,1])	 Re(GF[4,2])	 Im(GF[4,2])	 Re(GF[4,3])	 Im(GF[4,3])	 Re(GF[4,4])	 Im(GF[4,4])	 Re(GF[4,5])	 Im(GF[4,5])	 Re(GF[4,6])	 Im(GF[4,6])	 Re(GF[4,7])	 Im(GF[4,7])	 Re(GF[4,8])	 Im(GF[4,8])	 Re(GF[5,0])	 Im(GF[5,0])	 Re(GF[5,1])	 Im(GF[5,1])	 Re(GF[5,2])	 Im(GF[5,2])	 Re(GF[5,3])	 Im(GF[5,3])	 Re(GF[5,4])	 Im(GF[5,4])	 Re(GF[5,5])	 Im(GF[5,5])	 Re(GF[5,6])	 Im(GF[5,6])	 Re(GF[5,7])	 Im(GF[5,7])	 Re(GF[5,8])	 Im(GF[5,8])	 Re(GF[6,0])	 Im(GF[6,0])	 Re(GF[6,1])	 Im(GF[6,1])	 Re(GF[6,2])	 Im(GF[6,2])	 Re(GF[6,3])	 Im(GF[6,3])	 Re(GF[6,4])	 Im(GF[6,4])	 Re(GF[6,5])	 Im(GF[6,5])	 Re(GF[6,6])	 Im(GF[6,6])	 Re(GF[6,7])	 Im(GF[6,7])	 Re(GF[6,8])	 Im(GF[6,8])	 Re(GF[7,0])	 Im(GF[7,0])	 Re(GF[7,1])	 Im(GF[7,1])	 Re(GF[7,2])	 Im(GF[7,2])	 Re(GF[7,3])	 Im(GF[7,3])	 Re(GF[7,4])	 Im(GF[7,4])	 Re(GF[7,5])	 Im(GF[7,5])	 Re(GF[7,6])	 Im(GF[7,6])	 Re(GF[7,7])	 Im(GF[7,7])	 Re(GF[7,8])	 Im(GF[7,8])	 Re(GF[8,0])	 Im(GF[8,0])	 Re(GF[8,1])	 Im(GF[8,1])	 Re(GF[8,2])	 Im(GF[8,2])	 Re(GF[8,3])	 Im(GF[8,3])	 Re(GF[8,4])	 Im(GF[8,4])	 Re(GF[8,5])	 Im(GF[8,5])	 Re(GF[8,6])	 Im(GF[8,6])	 Re(GF[8,7])	 Im(GF[8,7])	 Re(GF[8,8])	 Im(GF[8,8])
0.876877	0.000000	 -0.063659 	 0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.063659 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.063659 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 -0.063659 	 0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.063659 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.063659 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 -0.063659 	 0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.063659 	 0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 -0.015726 	 -0.000000	 -0.015726 	 -0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 0.031677 	 0.000000	 -0.063659 	 0.000000
0.888889	0.000000	 -0.062051 	 0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.062051 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.062051 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 -0.062051 	 0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.062051 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.062051 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 -0.062051 	 0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.062051 	 0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 -0.015329 	 -0.000000	 -0.015329 	 -0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 0.030878 	 0.000000	 -0.062051 	 0.000000
0.900901	0.000000	 -0.060484 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.060484 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.060484 	 -0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 -0.060484 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.060484 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.060484 	 -0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 -0.060484 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.060484 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 -0.014941 	 -0.000000	 -0.014941 	 -0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 0.030100 	 0.000000	 -0.060484 	 -0.000000
0.912913	0.000000	 -0.058958 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.058958 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.058958 	 -0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 -0.058958 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.058958 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.058958 	 -0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 -0.058958 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.058958 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 -0.014564 	 -0.000000	 -0.014564 	 -0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 0.029341 	 0.000000	 -0.058958 	 -0.000000
0.924925	0.000000	 -0.057472 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.057472 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.057472 	 -0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 -0.057472 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.057472 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.057472 	 -0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 -0.057472 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.057472 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 -0.014197 	 -0.000000	 -0.014197 	 -0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 0.028602 	 0.000000	 -0.057472 	 -0.000000
0.936937	0.000000	 -0.056023 	 0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.056023 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.056023 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 -0.056023 	 0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.056023 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.056023 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 -0.056023 	 0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.056023 	 0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 -0.013839 	 -0.000000	 -0.013839 	 -0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 0.027882 	 0.000000	 -0.056023 	 0.000000
0.948949	0.000000	 -0.054612 	 0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.054612 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.054612 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 -0.054612 	 0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.054612 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.054612 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 -0.054612 	 0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.054612 	 0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 -0.013490 	 -0.000000	 -0.013490 	 -0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 0.027181 	 0.000000	 -0.054612 	 0.000000
0.960961	0.000000	 -0.053236 	 0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.053236 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.053236 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 -0.053236 	 0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.053236 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.053236 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 -0.053236 	 0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.053236 	 0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 -0.013150 	 -0.000000	 -0.013150 	 -0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 0.026497 	 0.000000	 -0.053236 	 0.000000
0.972973	0.000000	 -0.051895 	 0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.051895 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.051895 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 -0.051895 	 0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.051895 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.051895 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 -0.051895 	 0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.051895 	 0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 -0.012819 	 -0.000000	 -0.012819 	 -0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 0.025831 	 0.000000	 -0.051895 	 0.000000
0.984985	0.000000	 -0.050588 	 0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.050588 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.050588 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 -0.050588 	 0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.050588 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.050588 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 -0.050588 	 0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.050588 	 0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 -0.012497 	 -0.000000	 -0.012497 	 -0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 0.025182 	 0.000000	 -0.050588 	 0.000000
